Route,Direction,Departure,Length,AnimationTime
1,Outbound,7:43:00,0:41:00,8200
1,Outbound,7:50:00,0:41:00,8200
1,Outbound,7:57:00,0:41:00,8200
1,Outbound,8:04:00,0:41:00,8200
1,Outbound,8:11:00,0:41:00,8200
1,Outbound,8:18:00,0:41:00,8200
1,Outbound,8:25:00,0:41:00,8200
1,Outbound,8:32:00,0:41:00,8200
1,Outbound,8:39:00,0:41:00,8200
1,Outbound,8:46:00,0:41:00,8200
1,Outbound,8:49:00,0:41:00,8200
1,Outbound,8:56:00,0:41:00,8200
1,Outbound,9:03:00,0:41:00,8200
1,Outbound,9:07:00,0:41:00,8200
1,Outbound,9:10:00,0:41:00,8200
1,Outbound,9:14:00,0:41:00,8200
1,Outbound,9:21:00,0:41:00,8200
1,Outbound,9:24:00,0:41:00,8200
1,Outbound,9:28:00,0:41:00,8200
1,Outbound,9:37:00,0:41:00,8200
1,Outbound,9:41:00,0:41:00,8200
1,Outbound,9:45:00,0:41:00,8200
1,Outbound,9:49:00,0:41:00,8200
1,Outbound,9:53:00,0:41:00,8200
1,Outbound,10:01:00,0:41:00,8200
1,Outbound,10:05:00,0:41:00,8200
1,Outbound,10:10:00,0:41:00,8200
1,Outbound,10:15:00,0:41:00,8200
1,Outbound,10:20:00,0:41:00,8200
1,Outbound,10:25:00,0:41:00,8200
1,Outbound,10:30:00,0:41:00,8200
1,Outbound,10:35:00,0:41:00,8200
1,Outbound,10:40:00,0:41:00,8200
1,Outbound,10:45:00,0:42:00,8400
1,Outbound,10:50:00,0:42:00,8400
1,Outbound,10:55:00,0:43:00,8600
1,Outbound,11:00:00,0:44:00,8800
1,Outbound,11:05:00,0:45:00,9000
1,Outbound,11:10:00,0:45:00,9000
1,Outbound,11:15:00,0:45:00,9000
1,Outbound,11:20:00,0:45:00,9000
1,Outbound,11:25:00,0:45:00,9000
1,Outbound,11:30:00,0:45:00,9000
1,Outbound,11:35:00,0:45:00,9000
1,Outbound,11:40:00,0:45:00,9000
1,Outbound,11:45:00,0:45:00,9000
1,Outbound,11:50:00,0:45:00,9000
1,Outbound,11:55:00,0:45:00,9000
1,Outbound,12:00:00,0:45:00,9000
1,Outbound,12:05:00,0:45:00,9000
1,Outbound,12:10:00,0:45:00,9000
1,Outbound,12:15:00,0:45:00,9000
1,Outbound,12:20:00,0:45:00,9000
1,Outbound,12:25:00,0:45:00,9000
1,Outbound,12:30:00,0:45:00,9000
1,Outbound,12:35:00,0:45:00,9000
1,Outbound,12:40:00,0:45:00,9000
1,Outbound,12:45:00,0:45:00,9000
1,Outbound,12:50:00,0:45:00,9000
1,Outbound,12:55:00,0:45:00,9000
1,Outbound,13:00:00,0:45:00,9000
1,Outbound,13:05:00,0:45:00,9000
1,Outbound,13:10:00,0:45:00,9000
1,Outbound,13:15:00,0:45:00,9000
1,Outbound,13:20:00,0:45:00,9000
1,Outbound,13:25:00,0:45:00,9000
1,Outbound,13:30:00,0:45:00,9000
1,Outbound,13:35:00,0:45:00,9000
1,Outbound,13:40:00,0:45:00,9000
1,Outbound,13:45:00,0:45:00,9000
1,Outbound,13:50:00,0:45:00,9000
1,Outbound,13:55:00,0:45:00,9000
1,Outbound,14:00:00,0:45:00,9000
1,Outbound,14:05:00,0:45:00,9000
1,Outbound,14:10:00,0:45:00,9000
1,Outbound,14:15:00,0:45:00,9000
1,Outbound,14:20:00,0:45:00,9000
1,Outbound,14:25:00,0:45:00,9000
1,Outbound,14:30:00,0:45:00,9000
1,Outbound,14:35:00,0:45:00,9000
1,Outbound,14:45:00,0:45:00,9000
1,Outbound,14:50:00,0:45:00,9000
1,Outbound,15:00:00,0:45:00,9000
1,Outbound,15:05:00,0:45:00,9000
1,Outbound,15:15:00,0:45:00,9000
1,Outbound,15:20:00,0:45:00,9000
1,Outbound,15:30:00,0:45:00,9000
1,Outbound,15:35:00,0:45:00,9000
1,Outbound,15:44:00,0:45:00,9000
1,Outbound,15:48:00,0:45:00,9000
1,Outbound,15:55:00,0:45:00,9000
1,Outbound,16:02:00,0:45:00,9000
1,Outbound,16:09:00,0:45:00,9000
1,Outbound,16:16:00,0:45:00,9000
1,Outbound,16:23:00,0:45:00,9000
1,Outbound,16:30:00,0:45:00,9000
1,Outbound,16:37:00,0:45:00,9000
1,Outbound,16:44:00,0:45:00,9000
1,Outbound,16:51:00,0:45:00,9000
1,Outbound,16:58:00,0:45:00,9000
1,Outbound,17:05:00,0:45:00,9000
1,Outbound,17:12:00,0:45:00,9000
1,Outbound,17:19:00,0:45:00,9000
1,Outbound,17:26:00,0:45:00,9000
1,Outbound,17:33:00,0:45:00,9000
1,Outbound,17:40:00,0:45:00,9000
1,Outbound,17:44:00,0:45:00,9000
1,Outbound,17:47:00,0:45:00,9000
1,Outbound,17:54:00,0:45:00,9000
1,Outbound,18:01:00,0:45:00,9000
1,Outbound,18:08:00,0:45:00,9000
1,Outbound,18:15:00,0:44:00,8800
1,Outbound,18:22:00,0:44:00,8800
1,Outbound,18:29:00,0:44:00,8800
1,Outbound,18:36:00,0:44:00,8800
1,Outbound,18:44:00,0:44:00,8800
1,Outbound,18:48:00,0:44:00,8800
1,Outbound,18:53:00,0:44:00,8800
1,Outbound,18:58:00,0:44:00,8800
1,Outbound,19:03:00,0:44:00,8800
1,Outbound,19:09:00,0:44:00,8800
1,Outbound,19:15:00,0:44:00,8800
1,Outbound,19:21:00,0:44:00,8800
1,Outbound,19:28:00,0:44:00,8800
1,Outbound,19:35:00,0:43:00,8600
1,Outbound,19:43:00,0:42:00,8400
1,Outbound,19:51:00,0:41:00,8200
1,Outbound,20:00:00,0:41:00,8200
1,Outbound,20:09:00,0:41:00,8200
1,Outbound,20:21:00,0:41:00,8200
1,Outbound,20:33:00,0:41:00,8200
1,Outbound,20:45:00,0:41:00,8200
1,Outbound,20:58:00,0:41:00,8200
1,Outbound,21:11:00,0:41:00,8200
1,Outbound,21:24:00,0:41:00,8200
1,Outbound,21:37:00,0:38:00,7600
1,Outbound,21:52:00,0:37:00,7400
1,Outbound,22:07:00,0:37:00,7400
1,Outbound,22:22:00,0:37:00,7400
1,Outbound,22:40:00,0:37:00,7400
1,Outbound,23:00:00,0:37:00,7400
1,Outbound,23:20:00,0:37:00,7400
1,Outbound,23:40:00,0:34:00,6800
1,Outbound,24:00:00,0:34:00,6800
1,Outbound,24:20:00,0:34:00,6800
1,Outbound,24:40:00,0:30:00,6000
1,Outbound,25:00:00,0:30:00,6000
30,Inbound,4:59:00,0:27:00,5400
30,Inbound,5:09:00,0:28:00,5600
30,Inbound,5:16:00,0:31:00,6200
30,Inbound,5:25:00,0:33:00,6600
30,Inbound,5:33:00,0:34:00,6800
30,Inbound,5:43:00,0:34:00,6800
30,Inbound,5:53:00,0:35:00,7000
30,Inbound,6:03:00,0:35:00,7000
30,Inbound,6:12:00,0:37:00,7400
30,Inbound,6:19:00,0:40:00,8000
30,Inbound,6:29:00,0:40:00,8000
30,Inbound,6:40:00,0:40:00,8000
30,Inbound,6:48:00,0:41:00,8200
30,Inbound,6:55:00,0:42:00,8400
30,Inbound,7:04:00,0:43:00,8600
30,Inbound,7:13:00,0:43:00,8600
30,Inbound,7:21:00,0:43:00,8600
30,Inbound,7:30:00,0:43:00,8600
30,Inbound,7:38:00,0:43:00,8600
30,Inbound,7:46:00,0:43:00,8600
30,Inbound,7:54:00,0:43:00,8600
30,Inbound,8:02:00,0:43:00,8600
30,Inbound,8:10:00,0:43:00,8600
30,Inbound,8:18:00,0:43:00,8600
30,Inbound,8:26:00,0:43:00,8600
30,Inbound,8:35:00,0:42:00,8400
30,Inbound,8:43:00,0:42:00,8400
30,Inbound,8:50:00,0:43:00,8600
30,Inbound,8:57:00,0:43:00,8600
30,Inbound,9:00:00,0:43:00,8600
30,Inbound,9:10:00,0:43:00,8600
30,Inbound,9:22:00,0:43:00,8600
30,Inbound,9:34:00,0:43:00,8600
30,Inbound,9:46:00,0:43:00,8600
30,Inbound,9:58:00,0:43:00,8600
30,Inbound,10:10:00,0:43:00,8600
30,Inbound,10:22:00,0:43:00,8600
30,Inbound,10:34:00,0:43:00,8600
30,Inbound,10:46:00,0:43:00,8600
30,Inbound,10:58:00,0:43:00,8600
30,Inbound,11:10:00,0:43:00,8600
30,Inbound,11:21:00,0:44:00,8800
30,Inbound,11:33:00,0:44:00,8800
30,Inbound,11:45:00,0:44:00,8800
30,Inbound,11:57:00,0:44:00,8800
30,Inbound,12:09:00,0:44:00,8800
30,Inbound,12:21:00,0:44:00,8800
30,Inbound,12:33:00,0:44:00,8800
30,Inbound,12:45:00,0:44:00,8800
30,Inbound,12:57:00,0:44:00,8800
30,Inbound,13:09:00,0:44:00,8800
30,Inbound,13:21:00,0:44:00,8800
30,Inbound,13:30:00,0:47:00,9400
30,Inbound,13:42:00,0:47:00,9400
30,Inbound,13:54:00,0:47:00,9400
30,Inbound,14:06:00,0:47:00,9400
30,Inbound,14:17:00,0:48:00,9600
30,Inbound,14:29:00,0:48:00,9600
30,Inbound,14:41:00,0:48:00,9600
30,Inbound,14:53:00,0:48:00,9600
30,Inbound,15:05:00,0:48:00,9600
30,Inbound,15:17:00,0:48:00,9600
30,Inbound,15:29:00,0:48:00,9600
30,Inbound,15:41:00,0:48:00,9600
30,Inbound,15:53:00,0:48:00,9600
30,Inbound,16:05:00,0:48:00,9600
30,Inbound,16:17:00,0:48:00,9600
30,Inbound,16:29:00,0:48:00,9600
30,Inbound,16:41:00,0:48:00,9600
30,Inbound,16:53:00,0:48:00,9600
30,Inbound,17:05:00,0:48:00,9600
30,Inbound,17:17:00,0:48:00,9600
30,Inbound,17:30:00,0:48:00,9600
30,Inbound,17:42:00,0:47:00,9400
30,Inbound,17:55:00,0:47:00,9400
30,Inbound,18:07:00,0:45:00,9000
30,Inbound,18:19:00,0:45:00,9000
30,Inbound,18:31:00,0:45:00,9000
30,Inbound,18:44:00,0:43:00,8600
30,Inbound,18:56:00,0:43:00,8600
30,Inbound,19:10:00,0:40:00,8000
30,Inbound,19:23:00,0:40:00,8000
30,Inbound,19:37:00,0:40:00,8000
30,Inbound,19:51:00,0:40:00,8000
30,Inbound,20:05:00,0:40:00,8000
30,Inbound,20:19:00,0:40:00,8000
30,Inbound,20:35:00,0:40:00,8000
30,Inbound,20:53:00,0:37:00,7400
30,Inbound,21:10:00,0:35:00,7000
30,Inbound,21:26:00,0:35:00,7000
30,Inbound,21:44:00,0:33:00,6600
30,Inbound,22:02:00,0:33:00,6600
30,Inbound,22:25:00,0:30:00,6000
30,Inbound,22:48:00,0:27:00,5400
30,Inbound,23:08:00,0:27:00,5400
30,Inbound,23:28:00,0:27:00,5400
30,Inbound,23:48:00,0:27:00,5400
30,Inbound,24:08:00,0:27:00,5400
30,Inbound,24:28:00,0:27:00,5400
30,Outbound,5:35:00,0:34:00,6800
30,Outbound,5:45:00,0:34:00,6800
30,Outbound,5:55:00,0:34:00,6800
30,Outbound,6:05:00,0:36:00,7200
30,Outbound,6:15:00,0:39:00,7800
30,Outbound,6:25:00,0:39:00,7800
30,Outbound,6:35:00,0:39:00,7800
30,Outbound,6:44:00,0:39:00,7800
30,Outbound,6:52:00,0:39:00,7800
30,Outbound,7:00:00,0:40:00,8000
30,Outbound,7:06:00,0:40:00,8000
30,Outbound,7:15:00,0:42:00,8400
30,Outbound,7:24:00,0:42:00,8400
30,Outbound,7:29:00,0:44:00,8800
30,Outbound,7:35:00,0:44:00,8800
30,Outbound,7:42:00,0:45:00,9000
30,Outbound,7:49:00,0:45:00,9000
30,Outbound,7:56:00,0:45:00,9000
30,Outbound,8:03:00,0:45:00,9000
30,Outbound,8:10:00,0:45:00,9000
30,Outbound,8:18:00,0:45:00,9000
30,Outbound,9:12:00,0:45:00,9000
30,Outbound,9:35:00,0:46:00,9200
30,Outbound,9:47:00,0:46:00,9200
30,Outbound,9:59:00,0:46:00,9200
30,Outbound,10:11:00,0:46:00,9200
30,Outbound,10:23:00,0:46:00,9200
30,Outbound,10:35:00,0:46:00,9200
30,Outbound,10:47:00,0:46:00,9200
30,Outbound,10:59:00,0:47:00,9400
30,Outbound,11:11:00,0:47:00,9400
30,Outbound,11:23:00,0:47:00,9400
30,Outbound,11:35:00,0:47:00,9400
30,Outbound,11:47:00,0:47:00,9400
30,Outbound,11:59:00,0:47:00,9400
30,Outbound,12:11:00,0:48:00,9600
30,Outbound,12:23:00,0:48:00,9600
30,Outbound,12:35:00,0:48:00,9600
30,Outbound,12:47:00,0:48:00,9600
30,Outbound,12:59:00,0:48:00,9600
30,Outbound,13:11:00,0:48:00,9600
30,Outbound,13:23:00,0:48:00,9600
30,Outbound,13:35:00,0:48:00,9600
30,Outbound,13:47:00,0:48:00,9600
30,Outbound,13:59:00,0:48:00,9600
30,Outbound,14:11:00,0:49:00,9800
30,Outbound,14:23:00,0:50:00,10000
30,Outbound,14:35:00,0:50:00,10000
30,Outbound,14:47:00,0:50:00,10000
30,Outbound,14:59:00,0:50:00,10000
30,Outbound,15:12:00,0:50:00,10000
30,Outbound,15:24:00,0:50:00,10000
30,Outbound,15:36:00,0:50:00,10000
30,Outbound,15:48:00,0:50:00,10000
30,Outbound,16:00:00,0:50:00,10000
30,Outbound,16:12:00,0:50:00,10000
30,Outbound,16:24:00,0:50:00,10000
30,Outbound,16:36:00,0:50:00,10000
30,Outbound,16:48:00,0:50:00,10000
30,Outbound,17:00:00,0:49:00,9800
30,Outbound,17:12:00,0:49:00,9800
30,Outbound,17:21:00,0:49:00,9800
30,Outbound,17:27:00,0:49:00,9800
30,Outbound,17:33:00,0:49:00,9800
30,Outbound,17:39:00,0:49:00,9800
30,Outbound,17:45:00,0:49:00,9800
30,Outbound,17:51:00,0:49:00,9800
30,Outbound,17:57:00,0:48:00,9600
30,Outbound,18:03:00,0:47:00,9400
30,Outbound,18:09:00,0:47:00,9400
30,Outbound,18:15:00,0:47:00,9400
30,Outbound,18:21:00,0:47:00,9400
30,Outbound,18:27:00,0:47:00,9400
30,Outbound,18:33:00,0:47:00,9400
30,Outbound,18:40:00,0:47:00,9400
30,Outbound,18:46:00,0:47:00,9400
30,Outbound,18:49:00,0:47:00,9400
30,Outbound,18:59:00,0:47:00,9400
30,Outbound,19:11:00,0:46:00,9200
30,Outbound,19:23:00,0:44:00,8800
30,Outbound,19:35:00,0:42:00,8400
30,Outbound,19:48:00,0:39:00,7800
30,Outbound,20:02:00,0:39:00,7800
30,Outbound,20:17:00,0:39:00,7800
30,Outbound,20:31:00,0:37:00,7400
30,Outbound,20:46:00,0:37:00,7400
30,Outbound,21:03:00,0:37:00,7400
30,Outbound,21:21:00,0:35:00,7000
30,Outbound,21:40:00,0:35:00,7000
30,Outbound,22:00:00,0:35:00,7000
30,Outbound,22:20:00,0:32:00,6400
30,Outbound,22:40:00,0:32:00,6400
30,Outbound,23:00:00,0:32:00,6400
30,Outbound,23:20:00,0:32:00,6400
30,Outbound,23:40:00,0:32:00,6400
30,Outbound,24:00:00,0:29:00,5800
30,Outbound,24:20:00,0:29:00,5800
30,Outbound,24:40:00,0:29:00,5800
30,Outbound,25:00:00,0:29:00,5800
